date,open,high,low,close,volume,changed,changep,adjclose,tradeval,tradevol
2018-08-23,348.11,350.08,337.65,339.17,11336425,-5.27,-1.53%,339.17,3883555343.46,107915
2018-08-22,338.49,346.21,337.406,344.44,8930669,6.42,1.90%,344.44,3070208072.72,96531
2018-08-21,331.00,341.50,329.70,338.02,14783246,10.29,3.14%,338.02,4998306581.75,132565
2018-08-20,314.64,331.60,310.928,327.73,13591100,10.95,3.46%,327.73,4400229365.28,131153
2018-08-17,319.01,324.365,312.96,316.78,10407908,-5.66,-1.76%,316.78,3296373054.89,121347
2018-08-16,329.90,331.17,321.2138,322.44,6689733,-3.96,-1.21%,322.44,2182660764.69,81109
2018-08-15,334.03,335.4962,321.00,326.40,11784485,-11.09,-3.29%,326.40,3842366086.70,148569
2018-08-14,342.09,342.41,336.25,337.49,5805182,-3.82,-1.12%,337.49,1966618946.05,74619
2018-08-13,339.89,347.19,339.07,341.31,6893649,-4.56,-1.32%,341.31,2367885935.20,81050
2018-08-10,346.91,349.10,344.4233,345.87,4337481,-3.49,-1.00%,345.87,1503381276.84,54373
2018-08-09,347.96,352.439,345.8157,349.36,4820313,1.75,0.50%,349.36,1685678129.13,57916
2018-08-08,352.21,352.29,346.61,347.61,5402465,-4.22,-1.20%,347.61,1885484763.57,64471
2018-08-07,353.23,357.31,349.01,351.83,7970930,0.91,0.26%,351.83,2811644374.51,89513
2018-08-06,342.8653,351.98,341.74,350.92,8198076,7.83,2.28%,350.92,2850370336.43,82130
2018-08-03,347.75,347.86,338.4768,343.09,8848367,-1.41,-0.41%,343.09,3030170423.25,87563
2018-08-02,337.23,345.00,334.71,344.50,7131328,6.12,1.81%,344.50,2428806117.59,84231
2018-08-01,335.87,344.41,334.02,338.38,7790477,0.93,0.28%,338.38,2647712904.02,93556
2018-07-31,331.51,342.50,328.00,337.45,14085369,2.49,0.74%,337.45,4742153056.42,152427
2018-07-30,351.93,352.03,334.0201,334.96,18260710,-20.25,-5.70%,334.96,6197310702.49,211643
2018-07-27,366.85,367.00,351.65,355.21,8949491,-7.88,-2.17%,355.21,3202950230.63,107621
2018-07-26,358.19,365.54,356.625,363.09,6993684,0.22,0.06%,363.09,2532011874.64,86688
2018-07-25,357.57,363.28,355.65,362.87,8516248,5.55,1.55%,362.87,3059678023.47,97165
2018-07-24,366.94,367.40,354.56,357.32,12851457,-5.34,-1.47%,357.32,4612412682.06,131387
2018-07-23,359.1453,363.90,353.60,362.66,11505232,1.61,0.45%,362.66,4140225570.05,119096
2018-07-20,364.92,370.50,360.14,361.05,15113740,-3.18,-0.87%,361.05,5509118556.55,147749
2018-07-19,371.06,375.749,363.00,364.23,16878681,-10.90,-2.91%,364.23,6216249172.31,172170
2018-07-18,381.24,383.13,372.3552,375.13,21746266,-4.35,-1.15%,375.13,8203390003.52,195123
2018-07-17,346.95,385.00,344.00,379.48,58410362,-21.00,-5.24%,379.48,21591765599.88,674808
2018-07-16,398.98,403.355,391.75,400.48,22959984,4.68,1.18%,400.48,9139866232.75,278235
2018-07-13,409.19,410.00,395.081,395.80,15747266,-17.70,-4.28%,395.80,6299542038.39,191924
2018-07-12,415.1553,416.79,407.80,413.50,12743273,-5.15,-1.23%,413.50,5253190076.36,149769
2018-07-11,411.34,419.77,410.60,418.65,9713904,3.02,0.73%,418.65,4047360018.02,105716
2018-07-10,417.24,419.44,413.08,415.63,9382944,-3.34,-0.80%,415.63,3908518852.90,102919
2018-07-09,415.95,419.12,411.10,418.97,11127477,10.72,2.63%,418.97,4622200397.74,119287
2018-07-06,397.45,408.6495,395.5225,408.25,8629606,9.86,2.47%,408.25,3491540132.30,103183
2018-07-05,393.8003,399.24,390.86,398.39,8448937,7.87,2.02%,398.39,3345352549.66,90195
2018-07-03,399.49,399.98,389.50,390.52,5280344,-7.66,-1.92%,390.52,2083600830.99,62438
2018-07-02,385.45,398.38,380.00,398.18,8142457,6.75,1.72%,398.18,3189357569.43,95396
2018-06-29,399.19,401.3299,390.55,391.43,9252511,-3.99,-1.01%,391.43,3648628896.03,106383
2018-06-28,395.00,396.90,387.10,395.42,12219888,5.03,1.29%,395.42,4796357449.07,136343
2018-06-27,407.56,411.5865,390.00,390.39,16541426,-9.00,-2.25%,390.39,6644780776.47,191510
2018-06-26,393.28,404.78,389.05,399.39,15191157,14.91,3.88%,399.39,6049606870.04,169935
2018-06-25,404.69,405.99,378.75,384.48,22490922,-26.61,-6.47%,384.48,8729000542.72,267634
2018-06-22,419.98,420.50,409.651,411.09,10428621,-4.35,-1.05%,411.09,4314024074.15,119414
2018-06-21,421.38,423.2056,406.3701,415.44,18389936,-1.32,-0.32%,415.44,7647086958.15,209332
2018-06-20,415.15,419.4675,409.60,416.76,16494572,11.78,2.91%,416.76,6852397710.98,183666
2018-06-19,389.50,405.29,388.50,404.98,16697104,14.58,3.73%,404.98,6652222392.22,168686
2018-06-18,387.72,393.16,386.50,390.40,6824794,-1.58,-0.40%,390.40,2665582703.41,80130
2018-06-15,390.71,398.86,387.51,391.98,13588114,-0.89,-0.23%,391.98,5345241030.95,142765
2018-06-14,384.27,395.03,383.25,392.87,14598333,12.94,3.41%,392.87,5690903379.17,161374
