date,open,high,low,close,volume,changed,changep,adjclose,tradeval,tradevol
2019-02-04,102.87,105.80,102.77,105.74,31315282,2.917,2.88%,104.1993,3290852933.09,193660
2019-02-01,103.775,104.0999,102.35,102.78,35535690,-1.626,-1.58%,101.2824,3664500301.51,214454
2019-01-31,103.80,105.22,103.18,104.43,55636391,-1.922,-1.83%,102.9084,5804943808.50,326620
2019-01-30,104.62,106.38,104.33,106.38,49471866,3.39,3.34%,104.8299,5221893482.81,319794
2019-01-29,104.88,104.97,102.17,102.94,31490547,-2.109,-2.04%,101.4401,3246643810.68,211627
2019-01-28,106.26,106.48,104.66,105.08,29476719,-2.06,-1.95%,103.5489,3097591111.85,212838
2019-01-25,107.24,107.88,106.59,107.17,31218193,0.956,0.91%,105.6084,3346579893.94,190573
2019-01-24,106.86,107.00,105.34,106.20,23164838,-0.503,-0.48%,104.6526,2456389205.83,165278
2019-01-23,106.12,107.04,105.34,106.71,25874294,1.015,0.97%,105.1551,2749717111.86,179030
2019-01-22,106.75,107.10,104.86,105.68,32371253,-2.00,-1.88%,104.1401,3429254157.30,198405
2019-01-18,107.46,107.90,105.91,107.71,37427587,1.567,1.50%,106.1406,4013453011.85,215769
2019-01-17,105.00,106.625,104.76,106.12,28393015,0.729,0.70%,104.5737,3000786999.96,183082
2019-01-16,105.26,106.255,104.96,105.38,29853865,0.365,0.35%,103.8445,3148005697.23,196233
2019-01-15,102.51,105.05,101.88,105.01,31587616,2.917,2.90%,103.4799,3300405397.81,207262
2019-01-14,101.90,102.8716,101.26,102.05,28437079,-0.739,-0.73%,100.563,2898934043.96,148450
2019-01-11,103.19,103.44,101.64,102.80,28314202,-0.788,-0.77%,101.3021,2898644061.53,186887
2019-01-10,103.22,103.75,102.38,103.60,30067556,-0.66,-0.64%,102.0904,3104054391.62,176728
2019-01-09,103.86,104.88,103.2445,104.27,32280840,1.449,1.43%,102.7507,3362781970.54,232150
2019-01-08,103.04,103.97,101.7134,102.80,31514415,0.729,0.73%,101.3021,3237602036.67,223598
2019-01-07,101.64,103.2681,100.98,102.06,35656136,0.128,0.13%,100.5729,3646274304.70,238932
2019-01-04,99.72,102.51,98.93,101.93,44060620,4.464,4.65%,100.4448,4470383191.14,300150
2019-01-03,100.10,100.185,97.20,97.40,42578410,-3.666,-3.68%,95.9808,4183415131.52,301143
2019-01-02,99.55,101.75,98.94,101.12,35329345,-0.443,-0.44%,99.6466,3556160329.37,238247
